,Cell name,Expression pattern,Slope,Fitted function,Intercept,Treat,Treat2,adjusted P-value,R-squared,mod_rsquared_adj
152,Endocardial_Endo x prolif,quadratic up,0.000810299542315849,quadratic,0.0004557157053079298,0.0005815768984223814,nan,0.5159937192354892,0.07556273362130794,0.537781366810654
153,Pericyte_1 x damaged_CM,quadratic down,-0.0012576946895302174,quadratic,0.0028604858126326954,-0.0009026861530845727,nan,0.5159937192354892,0.0754543193803221,0.5377271596901612
154,Neuronal x SPP1_Macrophages,quadratic up,9.916843458216388e-05,quadratic,3.6816556808026174e-05,7.117623495240325e-05,nan,0.5159937192354892,0.07543305423305247,0.5377165271165263
155,Mast x Pericyte_2,quadratic down,-4.78293641361734e-05,quadratic,7.545502624340047e-05,-3.43286054047748e-05,nan,0.5159937192354892,0.075081427444464,0.5375407137222319
156,LYVE_PLTP_Macrophages x damaged_CM,quadratic down,-0.0008408019139950523,quadratic,0.0016152148398718737,-0.0006034693885316784,nan,0.5159937192354892,0.07506042962361925,0.5375302148118095
157,Capillary_Endo x vSMCs_1,linear down quadratic up,0.00032781883299341764,linear_quadratic,0.0010613102236373012,-0.0019151862512123466,0.0016098737218705518,0.5918004822043096,0.07459392312058155,0.5372969615602907
158,Venous_Endo x perivascular_fibroblasts,quadratic up,0.0007386617771809513,quadratic,0.00040324871957560715,0.0005301602715068684,nan,0.5159937192354892,0.07441832830016737,0.5372091641500837
159,NK x vCM_3,linear down,-5.628062750656707e-05,linear,0.00010215818743347326,-5.628062750656708e-05,nan,0.5159937192354892,0.07432799635828946,0.5371639981791448
160,Fib_0 x Pericyte_1,quadratic down,-0.001364352336742235,quadratic,0.00526757392735425,-0.000979237626236479,nan,0.5159937192354892,0.07319531542967694,0.5365976577148384
161,CD4 x Pericyte_2,linear down,-0.00011973724423068622,linear,0.00017757187695303331,-0.00011973724423068622,nan,0.5159937192354892,0.07274861804582322,0.5363743090229115
162,Adipo x Pericyte_1,quadratic up,0.00018376541498610374,quadratic,4.9528453820870034e-05,0.00013189408916543778,nan,0.5159937192354892,0.0717365063560228,0.5358682531780115
163,Myofib x prolif,quadratic up,0.013831569357884096,quadratic,0.0031004355987217192,0.009927342652177802,nan,0.5159937192354892,0.07163777154087203,0.535818885770436
164,Mast x Purkinje_fibers,quadratic up,1.1815849899916697e-05,quadratic,1.9409406640059305e-07,8.480598813345211e-06,nan,0.5159937192354892,0.07160614469630477,0.5358030723481524
165,Fib_3 x Fib_3,linear down,-0.0008079219663360401,linear,0.0018858786379318368,-0.0008079219663360401,nan,0.5159937192354892,0.0713888046295178,0.535694402314759
166,Adipo x Endocardial_Endo,quadratic up,0.00016669133505041767,quadratic,6.673741751561672e-05,0.00011963949696360545,nan,0.5223071067179453,0.07125666130497577,0.5356283306524878
167,CD8 x Purkinje_fibers,quadratic up,2.20189514068405e-05,quadratic,-1.87945267722461e-07,1.580367851264545e-05,nan,0.5159937192354892,0.07114836128455748,0.5355741806422787
168,CD8 x CD8,quadratic up,0.0005039518943288775,quadratic,0.00011286374408079166,0.0003617017711996055,nan,0.5223071067179453,0.07071546268282114,0.5353577313414106
169,Lymphatic_Endo x NK,quadratic up,0.00010022928114787193,quadratic,2.805407890394915e-05,7.193763715389434e-05,nan,0.5159937192354892,0.07014695114366953,0.5350734755718347
170,Mast x Pericyte_1,quadratic down,-0.00019240582879204689,quadratic,0.0003537786876347351,-0.00013809557984872833,nan,0.5159937192354892,0.07003880333518497,0.5350194016675924
171,Capillary_Endo x Purkinje_fibers,linear down quadratic up,1.720911024962232e-05,linear_quadratic,3.521006005645525e-05,-9.808802319146531e-05,8.275229808475188e-05,0.5918004822043096,0.07000788109883815,0.5350039405494189
172,Adipo x Neuronal,quadratic up,0.00016320221068220268,quadratic,1.219415173728475e-05,0.00011713524511313916,nan,0.5159937192354892,0.06990706492780352,0.5349535324639018
173,Fib_3 x NK,linear down,-6.307567273490609e-05,linear,0.00016615685766785033,-6.307567273490609e-05,nan,0.5159937192354892,0.06986745626258606,0.5349337281312929
174,Monocytes x Monocytes,linear up quadratic down,-3.0510490489880053e-05,linear_quadratic,0.0006303915530867173,0.0041646663897069005,-0.0030110074495970796,0.9474177103009828,0.06909106800511378,0.5345455340025569
175,CD4 x Fib_0,quadratic up,0.0027008651718797806,quadratic,0.001529387894850715,0.0019384939861000234,nan,0.5159937192354892,0.06761517172361098,0.5338075858618054
176,Pericyte_2 x SPP1_Macrophages,quadratic down,-5.503725773635757e-05,quadratic,9.504398459412131e-05,-3.950193228605749e-05,nan,0.5159937192354892,0.06757238830544687,0.5337861941527234
177,CD8 x Fib_SCARA5,quadratic up,0.0007814224481685125,quadratic,0.00035581352560616625,0.0005608509199753729,nan,0.5204638806389247,0.0670632516277403,0.53353162581387
178,Adipo x Monocytes,quadratic up,0.0002196070107459725,quadratic,5.641600135202335e-05,0.00015761870457982997,nan,0.5159937192354892,0.06700891082590521,0.5335044554129527
179,CD4 x Purkinje_fibers,quadratic up,3.1896022169442884e-05,quadratic,4.960073369401256e-07,2.2892755921223823e-05,nan,0.5278424354822975,0.06629831508025819,0.533149157540129
180,Fib_3 x Neuronal,quadratic down,-0.00013511860122587967,quadratic,0.0002783271350371921,-9.69787750287128e-05,nan,0.5325496672021218,0.06529497867557266,0.5326474893377862
181,Mast x healthy_CM,quadratic down,-0.00052316553125491,quadratic,0.0010289646939125536,-0.0003754919892452921,nan,0.5159937192354892,0.0650622843148444,0.5325311421574221
182,Myofib x Myofib,quadratic up,0.025182429340799964,quadratic,0.018880718539908383,0.018074203903541756,nan,0.5223071067179453,0.06475676791879847,0.5323783839593993
183,Myofib x healthy_CM,linear up quadratic down,-0.002717627550223962,linear_quadratic,0.010706896901968337,0.02299515950899515,-0.018454857946676274,0.6776626244843463,0.06461789944669338,0.5323089497233466
184,Fib_SCARA5 x damaged_CM,quadratic down,-0.0027723275127533656,quadratic,0.004502725369592684,-0.0019897847056288545,nan,0.5159937192354892,0.0641121935785407,0.5320560967892703
185,SPP1_Macrophages x damaged_CM,linear up quadratic down,-0.0003814969995804762,linear_quadratic,0.0006338115975295386,0.0019058336584152587,-0.0016416875492014764,0.5737578591888987,0.06393341407436204,0.531966707037181
186,Fib_3 x Fib_SCARA5,linear down,-0.0014088222426123357,linear,0.003176050382944425,-0.0014088222426123357,nan,0.5159937192354892,0.0627983204058623,0.5313991602029311
187,Adipo x LYVE_FOLR_Macrophages,quadratic up,0.00023433446881634766,quadratic,0.00010033427273651284,0.00016818905410975212,nan,0.5325496672021218,0.061635574289595874,0.5308177871447979
188,Fib_SCARA5 x Venous_Endo,linear up,0.0014122575843891697,linear,0.0022215056052360994,0.00141225758438917,nan,0.5159937192354892,0.05972291534754004,0.52986145767377
189,Fib_0 x Purkinje_fibers,quadratic up,8.553033502149915e-05,quadratic,3.325317522157702e-05,6.138775152293175e-05,nan,0.5343371407466397,0.057298510259087054,0.5286492551295434
190,LYVE_FOLR_Macrophages x Lymphatic_Endo,linear up,0.00048208611639290525,linear,0.00030129786944263037,0.00048208611639290525,nan,0.5159937192354892,0.056496794532629124,0.5282483972663146
191,LYVE_PLTP_Macrophages x Purkinje_fibers,quadratic up,2.0144859487952264e-05,quadratic,3.939258215893301e-06,1.445858511369025e-05,nan,0.5325496672021218,0.0561981021578799,0.5280990510789398
192,CD4 x Fib_SCARA5,quadratic up,0.0010759502851974208,quadratic,0.0006387774028628511,0.0007722426054115682,nan,0.5325496672021218,0.055385568768019366,0.5276927843840096
193,healthy_CM x vCM_4,linear down,-0.003115807952980155,linear,0.005891858396566432,-0.003115807952980155,nan,0.5159937192354892,0.05521532116586825,0.5276076605829341
194,Capillary_Endo x Fib_3,linear down,-0.001112963030468351,linear,0.003395402111083759,-0.001112963030468351,nan,0.5159937192354892,0.055129039978594085,0.5275645199892971
195,Fib_0 x intermediate_CM,linear down,-0.004613818053522987,linear,0.013806035021595931,-0.004613818053522987,nan,0.5159937192354892,0.05499945092873182,0.5274997254643659
196,CD4 x Venous_Endo,quadratic up,0.0009308712457594405,quadratic,0.0006556822793700429,0.0006681149175922035,nan,0.5325496672021218,0.054903168450154305,0.5274515842250771
197,CD4 x Endocardial_Endo,quadratic up,0.00040139984082636555,quadratic,0.0001859952511303223,0.00028809700890098744,nan,0.5325496672021218,0.054340183259026786,0.5271700916295133
198,CD8 x Fib_0,quadratic up,0.0017889405075457935,quadratic,0.0009530271778775325,0.001283977612608721,nan,0.5325496672021218,0.05423846778614316,0.5271192338930716
199,LYVE_PLTP_Macrophages x vCM_3,linear down,-0.00016845466442698878,linear,0.0003849101157575528,-0.00016845466442698878,nan,0.5159937192354892,0.05423558387229277,0.5271177919361465
200,Endocardial_Endo x Myofib,quadratic up,0.0015695457922049244,quadratic,0.0023838606613410546,0.0011265112789692676,nan,0.5325496672021218,0.05388989971014568,0.5269449498550729
201,Pericyte_2 x vCM_4,linear down,-0.00017752302194917234,linear,0.0002741109054808725,-0.00017752302194917234,nan,0.5159937192354892,0.05306417630235172,0.5265320881511758
202,Fib_3 x intermediate_CM,linear down,-0.001696177872846165,linear,0.004579088087323731,-0.001696177872846165,nan,0.5159937192354892,0.052775302797800294,0.5263876513989001
203,Purkinje_fibers x SPP1_Macrophages,quadratic up,1.4284019785702813e-05,quadratic,1.6556851494515714e-06,1.0252080237180807e-05,nan,0.5343371407466397,0.05232399804357413,0.5261619990217871
204,Arterial_Endo x prolif,quadratic up,0.0012729998727228503,quadratic,0.0008697778141698569,0.0009136711536999229,nan,0.5325496672021218,0.05200872821855085,0.5260043641092755
205,Endocardial_Endo x Purkinje_fibers,quadratic up,1.3434723302903976e-05,quadratic,5.053246679877539e-06,9.642514035408657e-06,nan,0.5325496672021218,0.05126603634307347,0.5256330181715366
206,Pericyte_2 x vSMCs_2,linear down,-4.3196383790214904e-05,linear,9.68468353366344e-05,-4.3196383790214904e-05,nan,0.5159937192354892,0.050744883855770695,0.5253724419278855
207,Fib_SCARA5 x vSMCs_1,quadratic up,0.0004960016745162102,quadratic,0.0005167946050390263,0.00035599565396891733,nan,0.5325496672021218,0.05066165233235154,0.5253308261661758
208,Monocytes x vCM_4,quadratic down,-0.00013565038275368033,quadratic,0.0002568398675330015,-9.73604509836229e-05,nan,0.5223071067179453,0.04985870736295672,0.5249293536814783
209,CD8 x Pericyte_2,linear down,-6.959084728426979e-05,linear,0.00010681639798212458,-6.959084728426979e-05,nan,0.5159937192354892,0.049828098625863904,0.524914049312932
210,Capillary_Endo x Capillary_Endo,linear down quadratic up,-0.004760096551081759,linear_quadratic,0.013472132255555205,-0.02024657868904017,0.01111512444339597,0.5159937192354892,0.049822782817545264,0.5249113914087726
211,Pericyte_1 x vCM_3,quadratic down,-0.000349883540161064,quadratic,0.0008530722034441452,-0.00025112217577508833,nan,0.5325496672021218,0.049356144585017026,0.5246780722925086
212,SPP1_Macrophages x prolif,quadratic up,0.002488963269241139,quadratic,0.0008809970775463321,0.0017864054745427183,nan,0.5325496672021218,0.04841089080608385,0.5242054454030419
213,Monocytes x Pericyte_2,linear up quadratic down,-9.893816937976601e-05,linear_quadratic,0.00018106637370243902,0.00047674631470355164,-0.0004131864566604433,0.5918004822043096,0.0474466972809674,0.5237233486404838
214,Lymphatic_Endo x Purkinje_fibers,quadratic up,1.4988750119631956e-05,quadratic,2.0791722251624608e-06,1.075788686846596e-05,nan,0.5624524089016817,0.04721085899112121,0.5236054294955605
215,Adipo x Myofib,quadratic up,0.0017014715604275078,quadratic,0.0004594035394181169,0.0012211984595711454,nan,0.5325496672021218,0.046972698442703575,0.5234863492213517
216,Adipo x Adipo,quadratic up,0.000663200113787677,quadratic,4.2208224347508574e-05,0.0004759991152255442,nan,0.5325496672021218,0.04696865387258842,0.5234843269362942
217,Capillary_Endo x damaged_CM,linear down,-0.0019350578599238713,linear,0.005410486393095611,-0.001935057859923871,nan,0.52543226207934,0.045203945917777766,0.5226019729588888
218,Endocardial_Endo x healthy_CM,linear up quadratic down,0.0012145903511745278,linear_quadratic,0.0010106620991239875,0.015834118514586375,-0.010492884916824435,0.8243646272432534,0.04497644373718157,0.5224882218685907
219,Purkinje_fibers x healthy_CM,quadratic up,4.721937468662127e-05,quadratic,3.42978120132406e-05,3.38907972195116e-05,nan,0.5325496672021218,0.044548217708682225,0.5222741088543411
220,healthy_CM x perivascular_fibroblasts,quadratic up,0.0003750458431600314,quadratic,0.00045781619759360684,0.0002691819343842071,nan,0.5325496672021218,0.044464591609252535,0.5222322958046264
221,Neuronal x vSMCs_1,quadratic up,0.00010996499366021684,quadratic,5.407544117749995e-05,7.892525739946335e-05,nan,0.5325496672021218,0.04336398721891421,0.5216819936094572
222,Endocardial_Endo x perivascular_fibroblasts,quadratic up,0.00021682232465921057,quadratic,0.00016869786479384237,0.0001556200497456061,nan,0.5918004822043096,0.04194350516508061,0.5209717525825404
223,Fib_0 x prolif,quadratic up,0.005196995967767501,quadratic,0.003256009949580616,0.0037300438149201302,nan,0.5325496672021218,0.04185989271602586,0.520929946358013
224,Lymphatic_Endo x Pericyte_2,linear down,-3.8385105000581817e-05,linear,8.382338076650073e-05,-3.8385105000581817e-05,nan,0.5325496672021218,0.04139135077099354,0.5206956753854967
225,NK_T x vSMCs_1,quadratic up,3.550935229843375e-05,quadratic,2.545573620399418e-05,2.5486154065555398e-05,nan,0.5325496672021218,0.041157452061172606,0.5205787260305864
226,LYVE_FOLR_Macrophages x damaged_CM,quadratic down,-0.0011048791629551182,quadratic,0.002463537283672703,-0.000793005750548091,nan,0.5616325844318557,0.03977800375374352,0.5198890018768718
227,Endocardial_Endo x LYVE_PLTP_Macrophages,linear up,0.000403982730006167,linear,0.0005056920905969456,0.0004039827300061671,nan,0.5325496672021218,0.039632693871718194,0.519816346935859
228,CD8 x perivascular_fibroblasts,quadratic up,0.00025149875224970443,quadratic,9.961066907301354e-05,0.00018050838813564156,nan,0.5963390482189573,0.03928850024736741,0.5196442501236838
229,NK x Pericyte_2,linear down,-4.715848677287586e-05,linear,7.608176350348818e-05,-4.715848677287586e-05,nan,0.5325496672021218,0.039162168227594996,0.5195810841137976
230,LYVE_FOLR_Macrophages x Pericyte_2,quadratic down,-0.00018336229926383733,quadratic,0.0004231494789709733,-0.0001316047606156635,nan,0.5684942331723359,0.038871717721346344,0.5194358588606731
231,vCM_3 x vCM_3,quadratic down,-0.0002637740611640557,quadratic,0.0006837406286787394,-0.00018931875481211966,nan,0.5737578591888987,0.03871607204406957,0.5193580360220349
232,Arterial_Endo x Arterial_Endo,linear down quadratic up,0.000626818827613691,linear_quadratic,0.0026180476385880415,-0.004307637244593288,0.0035416108587125504,0.6680057135660976,0.03841954121061797,0.5192097706053089
233,damaged_CM x vCM_4,linear down,-0.0019321694308082704,linear,0.002912805357768746,-0.0019321694308082704,nan,0.5325496672021218,0.03802981634686309,0.5190149081734317
234,LYVE_PLTP_Macrophages x Myofib,quadratic up,0.003795978589967226,quadratic,0.003972624773852887,0.002724490561257624,nan,0.5325496672021218,0.037955382229412415,0.5189776911147062
235,Fib_SCARA5 x vCM_4,linear down,-0.0006477128096352291,linear,0.0010511555207272935,-0.0006477128096352291,nan,0.5325496672021218,0.03792530395556659,0.5189626519777832
236,Arterial_Endo x CD4,quadratic up,0.0004934727963392274,quadratic,0.0005197268873442422,0.00035418060033769546,nan,0.5963390482189573,0.03720210130377577,0.5186010506518878
237,Capillary_Endo x Fib_SCARA5,quadratic down,-0.0013937925209848996,quadratic,0.005244857191497039,-0.0010003677517600577,nan,0.5503977690346611,0.03641948009103513,0.5182097400455176
238,CD8 x Pericyte_1,linear down,-0.00021271820270191122,linear,0.0004093839804107061,-0.00021271820270191122,nan,0.5325496672021218,0.03558953979224333,0.5177947698961216
239,Monocytes x damaged_CM,quadratic down,-0.0009791064061888085,quadratic,0.0017580429442621993,-0.0007027347754749359,nan,0.6147963331720936,0.03505982066686231,0.5175299103334309
240,Pericyte_2 x Venous_Endo,linear down,-0.00022496728585355842,linear,0.0005908271643802082,-0.00022496728585355842,nan,0.5325496672021218,0.0350284325592044,0.5175142162796023
241,CCL18_Macrophages x Pericyte_2,linear down,-3.667275521803382e-05,linear,8.491796140480462e-05,-3.667275521803382e-05,nan,0.5325496672021218,0.03477196603961252,0.5173859830198062
242,Fib_3 x damaged_CM,linear down,-0.0012625150161215469,linear,0.0026844835496593754,-0.0012625150161215469,nan,0.5325496672021218,0.03455285133496133,0.5172764256674807
243,Neuronal x Purkinje_fibers,quadratic up,5.739496460366626e-06,quadratic,2.193988451484834e-06,4.119413100476793e-06,nan,0.5854043336613116,0.03453051993278711,0.5172652599663936
244,prolif x prolif,quadratic up,0.007203683267060752,quadratic,0.0025578862056036887,0.005170304995731273,nan,0.5616325844318557,0.034358780363756836,0.5171793901818783
245,Arterial_Endo x intermediate_CM,linear down,-0.002375263390885402,linear,0.006485461497002286,-0.002375263390885402,nan,0.5325496672021218,0.0335753473915229,0.5167876736957615
246,CD4 x Myofib,quadratic up,0.001600258123791991,quadratic,0.0014807840698189243,0.001148554463760755,nan,0.5929875306422281,0.0334190268493153,0.5167095134246578
247,NK_T x damaged_CM,linear up quadratic down,-2.7284153606716578e-05,linear_quadratic,6.668729267899509e-05,0.00019064992874135851,-0.00015641799242571567,0.6776626244843463,0.03313473654823773,0.5165673682741189
248,CD4 x NK_T,quadratic up,0.0001608316097482171,quadratic,6.001461262863581e-05,0.00011543379192627911,nan,0.5616325844318557,0.0316871003018907,0.5158435501509453
249,Endocardial_Endo x Neuronal,linear up,8.943294320508364e-05,linear,8.185677205016338e-05,8.943294320508364e-05,nan,0.5343371407466397,0.03163051678506201,0.5158152583925311
250,Neuronal x Pericyte_1,linear up quadratic down,-0.000172424535291578,linear_quadratic,0.0002806225138850007,0.0009547976484027718,-0.000809042023585802,0.6256397415116104,0.03158943315959428,0.5157947165797973
251,Pericyte_1 x vSMCs_2,linear down,-0.00015938541331739854,linear,0.00038712701719170067,-0.00015938541331739854,nan,0.5343371407466397,0.031086917600935626,0.5155434588004678
252,perivascular_fibroblasts x perivascular_fibroblasts,linear down quadratic up,0.00017163507247963558,linear_quadratic,0.0002703308471762065,-0.001008931117721751,0.0008473286573967007,0.6457339567135618,0.031058557131222297,0.5155292785656111
253,Endocardial_Endo x Pericyte_2,linear up quadratic down,-3.811499330608445e-05,linear_quadratic,0.00013670507980401844,0.000836887440956825,-0.000628016153601995,0.8480897475241423,0.0302231058355652,0.5151115529177825
254,Arterial_Endo x Endocardial_Endo,quadratic up,0.0004908171591079849,quadratic,0.0008337531681950851,0.0003522745678353607,nan,0.5431348839646566,0.030152059574187873,0.515076029787094
255,CCL18_Macrophages x damaged_CM,linear up quadratic down,-0.0001246249707474705,linear_quadratic,0.0003601949633642865,0.0019849888507529967,-0.0015141347108141286,0.8207342530385002,0.02744761589075373,0.513723807945377
256,CD8 x NK_T,quadratic up,0.00010776850306017661,quadratic,4.373308551338445e-05,7.734876855320978e-05,nan,0.5918004822043096,0.02643810550150183,0.513219052750751
257,Fib_0 x vSMCs_2,quadratic up,0.0003147038515118641,quadratic,0.0006895523906505979,0.00022587263144782313,nan,0.6184243878202027,0.02607093441160946,0.5130354672058047
258,vCM_3 x vCM_4,linear down,-0.0002765863207532509,linear,0.0005902829385229912,-0.0002765863207532509,nan,0.5616325844318557,0.02606281548189915,0.5130314077409496
259,Fib_0 x damaged_CM,quadratic down,-0.0028027608284337895,quadratic,0.00712520863417818,-0.002011627632124339,nan,0.586483238958045,0.025976909855587982,0.512988454927794
260,LYVE_FOLR_Macrophages x LYVE_FOLR_Macrophages,linear up quadratic down,0.00025363455362386987,linear_quadratic,0.0015271632882017823,0.012330462906154346,-0.008667911073935174,0.988723800701351,0.025694008476970787,0.5128470042384854
261,CD8 x Endocardial_Endo,quadratic up,0.0002458794556425619,quadratic,0.00014033503592393581,0.00017647524616599755,nan,0.6147963331720936,0.025145173215449956,0.512572586607725
262,Arterial_Endo x Pericyte_1,linear down,-0.000610668495317421,linear,0.0021971765167039213,-0.0006106684953174208,nan,0.5616325844318557,0.024982474865860027,0.51249123743293
263,Myofib x perivascular_fibroblasts,quadratic up,0.0012061224409665259,quadratic,0.0011181177000901858,0.0008656711644315879,nan,0.6349229729668511,0.024094210854437526,0.5120471054272188
264,Mast x vSMCs_1,quadratic up,8.917363119961774e-05,quadratic,8.301903293004969e-05,6.400265722218537e-05,nan,0.5854043336613116,0.024066755020826114,0.5120333775104131
265,Pericyte_2 x vSMCs_1,linear down,-4.8923882467046356e-05,linear,0.0001392645794515881,-4.8923882467046356e-05,nan,0.5679049991662435,0.02357599937610466,0.5117879996880523
266,perivascular_fibroblasts x vSMCs_2,linear down quadratic up,3.616888701480854e-05,linear_quadratic,0.00010049936155184883,-0.0003324470270449153,0.00026456697654707794,0.7385541985159301,0.022964923565583772,0.5114824617827919
267,Monocytes x Purkinje_fibers,quadratic up,7.83338777207951e-06,quadratic,6.091291031764915e-06,5.622263282545483e-06,nan,0.6147963331720936,0.02143331167987128,0.5107166558399354
268,CD8 x Venous_Endo,quadratic up,0.0005648342473552076,quadratic,0.00044226059454456043,0.0004053989081133368,nan,0.6153905283020417,0.02132047377386803,0.510660236886934
269,CD8 x healthy_CM,quadratic down,-0.0004858011187846537,quadratic,0.0010064183370677813,-0.0003486744014508813,nan,0.6034964465904454,0.02131337932821664,0.5106566896641084
270,damaged_CM x damaged_CM,quadratic down,-0.013567089688255604,quadratic,0.01967704322514037,-0.009737517460473131,nan,0.6085661913830199,0.02129572542594238,0.5106478627129711
271,damaged_CM x healthy_CM,quadratic down,-0.0074325444999823265,quadratic,0.020632165062525912,-0.005334565740136051,nan,0.6085661913830199,0.021291954032335858,0.5106459770161679
272,Adipo x Fib_SCARA5,quadratic up,0.0006720338239954447,quadratic,0.00027541276758268735,0.0004823393406803342,nan,0.6181803932428391,0.021228292264620974,0.5106141461323105
273,Fib_3 x Monocytes,linear up quadratic down,-0.00021712384496423744,linear_quadratic,0.000771324827606611,0.001257513357938926,-0.001058392465965858,0.6641107003606027,0.021134893963234758,0.5105674469816173
274,CD4 x NK,quadratic up,0.00016500769181811218,quadratic,8.294871135454813e-05,0.00011843109444335275,nan,0.6118249375074416,0.020987608694799653,0.5104938043473999
275,NK_T x intermediate_CM,linear up quadratic down,-4.798796578134975e-05,linear_quadratic,0.00013237979794144357,0.0003169766064756259,-0.0002619462962556228,0.6834731207970213,0.020243461222032577,0.5101217306110163
276,CD8 x NK,quadratic up,0.00011429431528967683,quadratic,5.5451216714550854e-05,8.203254466058937e-05,nan,0.6147963331720936,0.02005963970303226,0.5100298198515161
277,LYVE_PLTP_Macrophages x prolif,linear up,0.002401644110142392,linear,0.0010462554602206926,0.0024016441101423923,nan,0.5854043336613116,0.019888544746951453,0.5099442723734756
278,CD4 x vSMCs_2,linear down quadratic up,4.850503993019467e-05,linear_quadratic,0.00013134569228378875,-0.0003746682537065048,0.00030372448552178034,0.7089792646455341,0.019872837571312307,0.5099364187856561
279,vCM_4 x vCM_4,linear down,-0.0006494104593021359,linear,0.0011221715267238557,-0.0006494104593021359,nan,0.5854043336613116,0.01873576286355194,0.5093678814317759
280,Myofib x damaged_CM,quadratic down,-0.00591346095065124,quadratic,0.009959177542139874,-0.004244272764603222,nan,0.6147963331720936,0.018711903007496034,0.509355951503748
281,Arterial_Endo x CD8,quadratic up,0.00031573732418127835,quadratic,0.0003179254811660723,0.00022661438656219042,nan,0.6551527738778171,0.0183010114895501,0.509150505744775
282,Endocardial_Endo x vCM_3,linear up quadratic down,0.00014791287468234713,linear_quadratic,0.00010149010979871093,0.0013312725401120275,-0.0008493336204680702,0.7542090724827357,0.018077329651181473,0.5090386648255907
283,CD4 x Mast,quadratic up,0.0003085407958781578,quadratic,0.00018726235440245676,0.0002214492169040959,nan,0.6073497767556864,0.017870944320357962,0.508935472160179
284,LYVE_FOLR_Macrophages x LYVE_PLTP_Macrophages,linear up quadratic down,0.00020644010492456874,linear_quadratic,0.0010771513818456698,0.010390254957245961,-0.007309237074222906,0.9901162751379737,0.017507037175539364,0.5087535185877696
285,LYVE_FOLR_Macrophages x healthy_CM,linear up quadratic down,-0.00016769346253715903,linear_quadratic,0.003520120626475264,0.011667905131376369,-0.008494773058303743,0.946903914029948,0.01599519603481314,0.5079975980174065
286,Myofib x SPP1_Macrophages,quadratic up,0.003835366121642232,quadratic,0.0033389138914678373,0.0027527602039166773,nan,0.6184243878202027,0.015743944393404874,0.5078719721967024
287,Endocardial_Endo x LYVE_FOLR_Macrophages,linear up quadratic down,0.0003388291370900567,linear_quadratic,0.00039427831162905543,0.003268467535429401,-0.0021026915655607955,0.7641989118608202,0.014893141984604341,0.5074465709923022
288,Pericyte_1 x SPP1_Macrophages,quadratic down,-0.0004810147383642166,quadratic,0.0008679420738501676,-0.00034523906904080525,nan,0.6034964465904454,0.014814534253696054,0.507407267126848
289,vSMCs_2 x vSMCs_2,linear down quadratic up,-1.3142936963346486e-05,linear_quadratic,8.677584939314966e-05,-0.00021793285488287922,0.00014698402142919036,0.8908615185266812,0.014812034806027108,0.5074060174030135
290,Fib_0 x Neuronal,linear up,0.0006108247468355228,linear,0.0006830838777198233,0.0006108247468355229,nan,0.6034964465904454,0.012963323576249741,0.5064816617881249
291,Arterial_Endo x vSMCs_2,linear down quadratic up,1.8174528757114268e-05,linear_quadratic,0.0003685962416665044,-0.0006981840463482795,0.0005141525775485096,0.9206235403841664,0.012940265584429733,0.506470132792215
292,LYVE_PLTP_Macrophages x vCM_4,linear down,-0.000154095119873944,linear,0.0003423980350479554,-0.000154095119873944,nan,0.6034964465904454,0.012888907403843186,0.5064444537019217
293,CCL18_Macrophages x vSMCs_1,linear up,0.0002384871704168668,linear,0.00020086639677382187,0.00023848717041686685,nan,0.6073497767556864,0.011923638098286005,0.5059618190491431
294,Fib_0 x LYVE_PLTP_Macrophages,linear up,0.0022340308597399534,linear,0.0038732393047079044,0.002234030859739954,nan,0.6078022635007201,0.011357620040293726,0.5056788100201468
295,intermediate_CM x perivascular_fibroblasts,quadratic up,0.00022958843539435644,quadratic,0.0003689641473725053,0.00016478267998114044,nan,0.6776626244843463,0.0111141553879468,0.5055570776939734
296,Venous_Endo x vSMCs_2,quadratic up,0.0001675323568153149,quadratic,0.0002891129827750557,0.00012024312414589004,nan,0.6962644976149369,0.010160286405538121,0.5050801432027691
297,Fib_SCARA5 x Mast,linear up,0.0003415034341148373,linear,0.0003759359449148706,0.0003415034341148373,nan,0.611395345238917,0.010152816990806834,0.5050764084954035
298,CD8 x Myofib,quadratic up,0.0010301775181903265,quadratic,0.0009292228943247425,0.0007393900830071811,nan,0.6776626244843463,0.009967961106444712,0.5049839805532225
299,Fib_SCARA5 x NK_T,quadratic up,0.0001442305426366494,quadratic,0.0001299952657252554,0.00010351869557357258,nan,0.6147963331720936,0.009442697822372281,0.5047213489111861
300,CD8 x Mast,quadratic up,0.00020159849908065844,quadratic,0.00013548633596175845,0.00014469344199164724,nan,0.6457339567135618,0.00935914887619771,0.5046795744380989
301,Endocardial_Endo x Endocardial_Endo,linear up quadratic down,0.0004942076593371085,linear_quadratic,0.00020988573709490577,0.0038823191086717786,-0.0024317517724147374,0.7242372717408341,0.007424069621312812,0.5037120348106563
302,Neuronal x Venous_Endo,linear up,0.00028594592452976857,linear,0.00023774211796897401,0.00028594592452976857,nan,0.6147963331720936,0.007321269578076106,0.503660634789038
303,LYVE_PLTP_Macrophages x LYVE_PLTP_Macrophages,linear up quadratic down,0.0011325427188691518,linear_quadratic,0.0007422627097571422,0.009919916469325912,-0.006306968354520977,0.7579155676298862,0.007177903948557995,0.5035889519742791
