,Cell name,Expression pattern,Slope,Fitted function,Intercept,Treat,Treat2,adjusted P-value,R-squared,mod_rsquared_adj
146,Mast x perivascular_fibroblasts,quadratic up,2.0899241455954468e-05,quadratic,-6.480176742684458e-07,9.086626719980204e-07,nan,0.2899514774265809,0.1298554864256325,0.5649277432128161
147,Fib_SCARA5 x damaged_CM,linear down,-0.00031661062608615085,linear,0.006891283982283724,-0.00031661062608615085,nan,0.25488070355259534,0.12757838457893822,0.5637891922894691
148,SPP1_Macrophages x vSMCs_2,quadratic up,1.7078290658468378e-05,quadratic,1.1455820295531917e-06,7.42534376455147e-07,nan,0.33263254359312816,0.12727114946523843,0.5636355747326192
149,Arterial_Endo x Pericyte_2,quadratic down,-3.0046809122718787e-05,quadratic,0.0007223651696366051,-1.3063830053355995e-06,nan,0.3330124966020702,0.12562779685406933,0.5628138984270348
150,damaged_CM x intermediate_CM,quadratic down,-0.0009365286356207891,quadratic,0.02080544862105626,-4.0718636331338654e-05,nan,0.31919499043972077,0.12428826463995102,0.5621441323199754
151,LYVE_FOLR_Macrophages x perivascular_fibroblasts,quadratic up,3.9702071852568444e-05,quadratic,0.00012059937266780806,1.726177037068193e-06,nan,0.29710821641263585,0.1226670278532549,0.5613335139266274
152,Monocytes x vCM_3,quadratic down,-2.015872644729924e-05,quadratic,0.0004503449370844552,-8.764663672738799e-07,nan,0.32405713810955733,0.12232065938161507,0.5611603296908075
153,Purkinje_fibers x vCM_3,quadratic down,-3.8545387305005596e-07,quadratic,7.340961300455129e-06,-1.6758864045654607e-08,nan,0.3038207948646757,0.12041140278942275,0.5602057013947115
154,intermediate_CM x intermediate_CM,quadratic down,-0.002936520205852141,quadratic,0.06380990491743938,-0.00012767479155878874,nan,0.3038207948646757,0.11992630683270222,0.5599631534163513
155,CD4 x healthy_CM,quadratic down,-9.87359976626818e-05,quadratic,0.002093917245346128,-4.292869463594861e-06,nan,0.33322352119725096,0.11976037831410158,0.5598801891570508
156,Capillary_Endo x SPP1_Macrophages,quadratic up,8.367657725248479e-05,quadratic,0.000698817149911954,3.6381120544558607e-06,nan,0.3038207948646757,0.11927479582774114,0.5596373979138708
157,Pericyte_1 x prolif,quadratic up,8.017618847757042e-05,quadratic,0.0001692564707476828,3.4859212381552363e-06,nan,0.3251934810320102,0.11912856875457312,0.5595642843772866
158,CD8 x healthy_CM,quadratic down,-6.626159858307427e-05,quadratic,0.0012839083451730313,-2.8809390688293156e-06,nan,0.33599188371591965,0.11787311415436452,0.5589365570771824
159,NK_T x vSMCs_2,quadratic up,2.1453082110901843e-06,quadratic,3.7327985643881905e-06,9.327427004739932e-08,nan,0.3038207948646757,0.11766401858039954,0.5588320092901997
160,LYVE_PLTP_Macrophages x healthy_CM,quadratic down,-0.00011288048125111955,quadratic,0.0034909090822107173,-4.907847010918241e-06,nan,0.33515740332985355,0.11698596244329484,0.5584929812216475
161,Fib_3 x healthy_CM,quadratic down,-0.00022815742421404488,quadratic,0.006668294625470927,-9.919888009306299e-06,nan,0.33599188371591965,0.11677033210117183,0.558385166050586
162,CD4 x Venous_Endo,quadratic up,0.00010416163189806577,quadratic,0.00029501282752697304,4.528766604263729e-06,nan,0.2919932487091816,0.11619894350178583,0.5580994717508929
163,Arterial_Endo x Arterial_Endo,linear up,0.00011926924960662756,linear,0.0010577990057636817,0.00011926924960662756,nan,0.2793962963104194,0.11615691275469597,0.558078456377348
164,CD8 x vSMCs_2,quadratic up,7.82743225745736e-06,quadratic,1.5887989695956663e-05,3.4032314162858085e-07,nan,0.3038207948646757,0.11481250608543259,0.5574062530427163
165,CD8 x perivascular_fibroblasts,quadratic up,3.030372722427292e-05,quadratic,-1.4046860395496068e-05,1.3175533575770835e-06,nan,0.29710821641263585,0.11402849040894802,0.557014245204474
166,NK_T x prolif,quadratic up,8.674323072423588e-06,quadratic,5.722675809969439e-06,3.771444814097212e-07,nan,0.3038207948646757,0.11347965888568368,0.5567398294428417
167,vSMCs_1 x vSMCs_2,quadratic up,8.771499941109559e-06,quadratic,3.809314161724322e-05,3.8136956265693735e-07,nan,0.2899514774265809,0.11316562808772679,0.5565828140438633
168,CCL18_Macrophages x Venous_Endo,quadratic up,0.00017260987272691463,quadratic,0.0003983081399482253,7.504777075083245e-06,nan,0.3299577156745821,0.11314897604202123,0.5565744880210105
169,CD8 x Venous_Endo,quadratic up,7.593765752207767e-05,quadratic,0.00012790520278892442,3.301637283568594e-06,nan,0.2999495894903379,0.11311349837967932,0.5565567491898397
170,CD8 x vCM_4,linear down,-5.2792417362685365e-06,linear,0.00011193596386209374,-5.2792417362685365e-06,nan,0.2887282539601309,0.11250558918838638,0.5562527945941932
171,Mast x vSMCs_2,quadratic up,5.2242182938913515e-06,quadratic,1.6568135258488086e-05,2.271399258213631e-07,nan,0.32405713810955733,0.11132218339104105,0.5556610916955206
172,LYVE_FOLR_Macrophages x vCM_4,linear down,-2.456195762155578e-05,linear,0.0005740208639363279,-2.4561957621555784e-05,nan,0.2892190251950145,0.1111598063865733,0.5555799031932867
173,Myofib x prolif,quadratic up,0.00140988998140946,quadratic,-0.0012250053383616021,6.129956440910697e-05,nan,0.3038207948646757,0.10991872529310087,0.5549593626465503
174,Fib_3 x prolif,quadratic up,0.0001360246488967143,quadratic,0.00010675337584667693,5.91411516942236e-06,nan,0.3081333585895489,0.1096611436495053,0.5548305718247526
175,Monocytes x vSMCs_1,quadratic up,1.753663936338721e-05,quadratic,0.00015975899905304965,7.624625810168353e-07,nan,0.30147486664304507,0.10897556403655939,0.5544877820182796
176,CCL18_Macrophages x Pericyte_2,quadratic down,-4.295003647684918e-06,quadratic,9.654580693057468e-05,-1.8673928902977906e-07,nan,0.33263254359312816,0.10787342362693464,0.5539367118134673
177,NK x Pericyte_2,linear down,-5.539333633112791e-06,linear,0.00011331370175217311,-5.53933363311279e-06,nan,0.2899514774265809,0.10750180443487323,0.5537509022174366
178,Pericyte_2 x SPP1_Macrophages,quadratic down,-5.656177084036238e-06,quadratic,0.00011260094841587906,-2.459207427841843e-07,nan,0.315815785775221,0.10712348225698631,0.5535617411284932
179,CD8 x Myofib,quadratic up,0.00014763443439926976,quadratic,0.00028737134749715434,6.418888452142163e-06,nan,0.3081333585895489,0.10583815917241124,0.5529190795862056
180,LYVE_FOLR_Macrophages x Lymphatic_Endo,quadratic up,5.0006644712247776e-05,quadratic,0.0001968464459874349,2.1742019440107736e-06,nan,0.3358426643918278,0.10558205218085936,0.5527910260904296
181,Myofib x healthy_CM,quadratic down,-0.0005087869190090193,quadratic,0.015813796554179825,-2.212117039169649e-05,nan,0.34019842821676083,0.10374424891494982,0.5518721244574748
182,NK x Pericyte_1,linear down quadratic up,-1.0014436349612278e-05,linear_quadratic,0.00043448490686911573,-4.541008895238705e-05,1.5389414175119467e-06,0.3524321371343,0.10365503635911821,0.5518275181795591
183,Pericyte_2 x vSMCs_2,quadratic down,-4.566688424622406e-06,quadratic,0.00010685055695119844,-1.9855167063575676e-07,nan,0.33599188371591965,0.10287897367604193,0.551439486838021
184,NK_T x damaged_CM,quadratic down,-4.97559273105671e-06,quadratic,0.00011256061475472782,-2.163301187415961e-07,nan,0.33515740332985355,0.10272467491600479,0.5513623374580024
185,CD4 x Myofib,quadratic up,0.00019148078572964704,quadratic,0.000767632092323693,8.325251553462916e-06,nan,0.3081333585895489,0.10112585566020038,0.5505629278301002
186,CD4 x perivascular_fibroblasts,quadratic up,3.9591296697918296e-05,quadratic,7.148045408281959e-06,1.7213607259964477e-06,nan,0.3038207948646757,0.10105512724872323,0.5505275636243616
187,prolif x prolif,quadratic up,0.0008512826128938985,quadratic,-0.0005723015301718785,3.7012287517126024e-05,nan,0.3134650286697346,0.09906371230435485,0.5495318561521774
188,LYVE_FOLR_Macrophages x damaged_CM,quadratic down,-0.0001263896267962909,quadratic,0.0029123045638782923,-5.495201165056126e-06,nan,0.3524321371343,0.09865056832217112,0.5493252841610856
189,Capillary_Endo x healthy_CM,linear up quadratic down,-0.0005551044210175594,linear_quadratic,0.011952569340218374,0.0017476569031818284,-0.00010012005757388642,0.39603262710944354,0.09810667017997166,0.549053335089986
190,Fib_SCARA5 x Venous_Endo,quadratic up,0.00014004796738461092,quadratic,0.0019638562111661834,6.089042060200474e-06,nan,0.33322352119725096,0.09650076879666147,0.5482503843983307
191,Fib_SCARA5 x perivascular_fibroblasts,quadratic up,5.725563998109329e-05,quadratic,0.0002380398289317023,2.4893756513518818e-06,nan,0.3358426643918278,0.0961221449772538,0.5480610724886269
192,Pericyte_2 x Venous_Endo,quadratic down,-2.5197896994475444e-05,quadratic,0.0006535356327816279,-1.0955607388902367e-06,nan,0.33599188371591965,0.09483409341476234,0.5474170467073811
193,NK_T x perivascular_fibroblasts,quadratic up,7.70297627838103e-06,quadratic,1.969086120604071e-06,3.34912012103523e-07,nan,0.33263254359312816,0.09421279244365655,0.5471063962218283
194,NK_T x intermediate_CM,quadratic down,-8.605799726758159e-06,quadratic,0.0002099632955763011,-3.741652055112243e-07,nan,0.33599188371591965,0.0934630193567827,0.5467315096783913
195,Mast x Venous_Endo,quadratic up,4.7641141624910916e-05,quadratic,0.00021462486970759306,2.071353983691779e-06,nan,0.33599188371591965,0.09258292683487712,0.5462914634174385
196,Fib_SCARA5 x prolif,quadratic up,0.00017674871836055445,quadratic,0.00040680886687830204,7.684726885241498e-06,nan,0.31240044122892613,0.09219703620701869,0.5460985181035094
197,Endocardial_Endo x Pericyte_2,quadratic down,-1.6550270703996175e-05,quadratic,0.00033528031348088445,-7.195769871302685e-07,nan,0.3299577156745821,0.0903177395773096,0.5451588697886548
198,LYVE_PLTP_Macrophages x vSMCs_2,quadratic up,9.292662186596021e-06,quadratic,8.585624747196889e-05,4.040287907215662e-07,nan,0.3524321371343,0.08937458088686512,0.5446872904434326
199,Mast x vCM_4,linear down,-5.3787919926703925e-06,linear,0.0001249796101138345,-5.3787919926703925e-06,nan,0.31919499043972077,0.08803276131771176,0.544016380658856
200,Capillary_Endo x LYVE_FOLR_Macrophages,linear up quadratic down,-3.2487958923150435e-05,linear_quadratic,0.0013486158012833175,0.0004518935585560762,-2.106006597735768e-05,0.7628096962915711,0.08790076594757101,0.5439503829737857
201,LYVE_FOLR_Macrophages x intermediate_CM,linear up quadratic down,-0.00012518444476738804,linear_quadratic,0.002383478654455047,0.00047440034121546787,-2.606890373838504e-05,0.4340289767823271,0.08691641425505192,0.543458207127526
202,NK_T x vCM_3,quadratic down,-1.1556392666587093e-06,quadratic,2.555866381002103e-05,-5.024518550690041e-08,nan,0.3299577156745821,0.08675780730445593,0.5433789036522279
203,Myofib x Myofib,quadratic up,0.0024335703478139004,quadratic,0.012005690483443101,0.00010580740642669133,nan,0.34573163224130027,0.08560453161842718,0.5428022658092135
204,Mast x Pericyte_2,quadratic down,-4.397321261725838e-06,quadratic,8.682690537490615e-05,-1.9118788094460166e-07,nan,0.3682139585172552,0.08377758103617727,0.5418887905180887
205,CCL18_Macrophages x vSMCs_1,quadratic up,3.0082362166057145e-05,quadratic,0.00010911324823884778,1.3079287898285714e-06,nan,0.33599188371591965,0.0837725698188928,0.5418862849094463
206,healthy_CM x healthy_CM,quadratic down,-0.0059133165621943,quadratic,0.13292338347772759,-0.0002571007200954044,nan,0.33599188371591965,0.08138104224366227,0.540690521121831
207,Myofib x intermediate_CM,quadratic down,-0.0003099504805325473,quadratic,0.010778332498223414,-1.3476107849241188e-05,nan,0.3775230488238844,0.08066976793147718,0.5403348839657386
208,vSMCs_1 x vSMCs_1,quadratic up,3.554305516197914e-05,quadratic,1.22863527540364e-05,1.5453502244338758e-06,nan,0.33899531931172816,0.0804270673161881,0.540213533658094
209,Capillary_Endo x damaged_CM,quadratic down,-0.00019435010609700535,quadratic,0.005781950264638127,-8.450004612913277e-06,nan,0.40129670007299023,0.08039273036694827,0.5401963651834741
210,Endocardial_Endo x Fib_0,quadratic up,0.00015850216295306544,quadratic,0.0020810478090706273,6.891398389263715e-06,nan,0.34019842821676083,0.07995088217961377,0.539975441089807
211,NK x vCM_4,linear down,-7.3298033940799116e-06,linear,0.00014585160099464975,-7.329803394079911e-06,nan,0.33322352119725096,0.07949471562601729,0.5397473578130088
212,CD4 x vSMCs_2,quadratic up,9.095350568933692e-06,quadratic,4.400497286324456e-05,3.954500247362475e-07,nan,0.33899531931172816,0.07843682416028697,0.5392184120801434
213,Adipo x Lymphatic_Endo,quadratic up,2.2356198907780452e-05,quadratic,8.444869119021817e-06,9.720086481643674e-07,nan,0.39161130421941004,0.07782104676335722,0.5389105233816787
214,Capillary_Endo x vCM_3,quadratic down,-6.564648868213824e-05,quadratic,0.0018229052665189364,-2.854195160092967e-06,nan,0.33599188371591965,0.07775636100328653,0.5388781805016433
215,damaged_CM x vCM_4,linear down,-0.0002055399037272098,linear,0.004191973622528289,-0.0002055399037272098,nan,0.33515740332985355,0.07753848903469351,0.5387692445173466
216,Monocytes x vSMCs_2,quadratic up,7.71108614465128e-06,quadratic,8.117433419991277e-05,3.352646149848383e-07,nan,0.3789515345643876,0.0761733234969949,0.5380866617484974
217,Arterial_Endo x Endocardial_Endo,linear up,5.6326206286637426e-05,linear,0.00040773989032545014,5.632620628663742e-05,nan,0.3358426643918278,0.07594831399560908,0.5379741569978045
218,Capillary_Endo x intermediate_CM,quadratic down,-0.0005606527357261996,quadratic,0.015316773609733953,-2.4376205901139114e-05,nan,0.4075376062785558,0.07288699267719456,0.5364434963385973
219,Adipo x CCL18_Macrophages,quadratic up,2.6462209819343766e-05,quadratic,-1.5054146433555597e-05,1.1505308617105985e-06,nan,0.3524321371343,0.07233998880048031,0.53616999440024
220,Capillary_Endo x Venous_Endo,quadratic up,0.0001592813003415307,quadratic,0.0035599020940031787,6.925273927892638e-06,nan,0.3524321371343,0.07184161418688895,0.5359208070934445
221,Adipo x Arterial_Endo,quadratic up,4.355748781296694e-05,quadratic,-2.466202287268785e-05,1.8938038179550844e-06,nan,0.3775230488238844,0.07119683864848658,0.5355984193242433
222,LYVE_FOLR_Macrophages x prolif,quadratic up,0.00017576802723809804,quadratic,0.0002557784947615524,7.642088140786872e-06,nan,0.3524321371343,0.07099367794328582,0.535496838971643
223,Fib_0 x healthy_CM,quadratic down,-0.000600851084909599,quadratic,0.020615699790389068,-2.6123960213460824e-05,nan,0.40623222068480647,0.06995882325283342,0.5349794116264168
224,vCM_3 x vSMCs_2,quadratic down,-5.306839635982438e-06,quadratic,0.00012540244628198266,-2.3073215808619296e-07,nan,0.3466797058690463,0.06890616897563628,0.5344530844878183
225,Pericyte_1 x SPP1_Macrophages,quadratic up,5.777312576888558e-05,quadratic,0.0002173340082592363,2.511875033429808e-06,nan,0.41911566087841157,0.06830707074068187,0.5341535353703409
226,Fib_3 x damaged_CM,linear down,-0.0001319029850923727,linear,0.0034927090997823353,-0.0001319029850923727,nan,0.34573163224130027,0.06816095415689338,0.5340804770784466
227,Adipo x Venous_Endo,quadratic up,9.574994142270629e-05,quadratic,-0.00017754030881820713,4.163040931422013e-06,nan,0.3775230488238844,0.06668848340617328,0.5333442417030867
228,Adipo x Capillary_Endo,quadratic up,4.2872091646646495e-05,quadratic,5.1567517301510035e-05,1.8640039846368041e-06,nan,0.3983586701357126,0.06664362580505556,0.5333218129025279
229,Adipo x SPP1_Macrophages,quadratic up,1.214540496974253e-05,quadratic,2.635602505630961e-05,5.280610856409795e-07,nan,0.40623222068480647,0.06645514010409337,0.5332275700520468
230,Arterial_Endo x Mast,quadratic up,2.153901651335935e-05,quadratic,0.00020154253570979632,9.364789788417109e-07,nan,0.3524321371343,0.0655252385717141,0.532762619285857
231,damaged_CM x vSMCs_2,quadratic down,-2.0246861483659222e-05,quadratic,0.0004858299117292363,-8.80298325376488e-07,nan,0.3775918711075512,0.06527635601688553,0.5326381780084428
232,vCM_3 x vCM_4,linear down,-3.0024645262015182e-05,linear,0.0007803164636328178,-3.002464526201518e-05,nan,0.3524321371343,0.06475625321365008,0.532378126606825
233,CD4 x vSMCs_1,linear up,2.6265207210944255e-05,linear,-3.9466579765987434e-05,2.6265207210944258e-05,nan,0.3524321371343,0.0647429981523725,0.5323714990761863
234,Fib_3 x Fib_SCARA5,linear down,-0.00012529515849228254,linear,0.0038261626263914224,-0.00012529515849228252,nan,0.3524321371343,0.06422690270855047,0.5321134513542753
235,CD8 x vSMCs_1,linear up,1.831457572304827e-05,linear,-4.2287766931889425e-05,1.8314575723048273e-05,nan,0.3524321371343,0.06421392843251827,0.5321069642162592
236,Endocardial_Endo x Mast,quadratic up,1.6567271062866196e-05,quadratic,7.798373925638503e-05,7.203161331680956e-07,nan,0.3583601299395272,0.06389067581020558,0.5319453379051028
237,Capillary_Endo x Pericyte_1,quadratic down,-0.00015979825891932343,quadratic,0.004942826066790155,-6.94775038779667e-06,nan,0.39161130421941004,0.06332917368681801,0.531664586843409
238,Myofib x NK_T,quadratic up,3.517759942604277e-05,quadratic,0.00015217613710380998,1.529460844610555e-06,nan,0.3775230488238844,0.06282358160443113,0.5314117908022156
239,LYVE_PLTP_Macrophages x LYVE_PLTP_Macrophages,quadratic up,0.0001793128245710439,quadratic,0.0009956361813640582,7.79620976395843e-06,nan,0.39637511035441697,0.062263211361443416,0.5311316056807216
240,Capillary_Endo x vSMCs_1,linear up,4.1614459228086966e-05,linear,0.0005210659352291604,4.161445922808697e-05,nan,0.3537297355738149,0.06192237240089149,0.5309611862004457
241,Monocytes x vCM_4,linear down,-1.3034693457135472e-05,linear,0.00034545561935890004,-1.303469345713547e-05,nan,0.35968737167580267,0.06001241057560236,0.5300062052878013
242,Pericyte_1 x Venous_Endo,linear down quadratic up,3.7699617913484146e-05,linear_quadratic,0.002947157876614644,-0.00029091026959628623,1.4287386413468277e-05,0.6627462167546296,0.05962762545245659,0.5298138127262283
243,NK x perivascular_fibroblasts,quadratic up,7.236944895213816e-06,quadratic,1.3084975442642517e-05,3.146497780527746e-07,nan,0.38006637702755114,0.059078614621779435,0.5295393073108897
244,SPP1_Macrophages x healthy_CM,quadratic down,-5.467858473777318e-05,quadratic,0.0017000041474253599,-2.37732977120753e-06,nan,0.4208289027489558,0.057940551938141405,0.5289702759690706
245,Adipo x perivascular_fibroblasts,quadratic up,2.0734705063173222e-05,quadratic,-1.866491905723648e-05,9.015089157901401e-07,nan,0.39603262710944354,0.05782599715121839,0.5289129985756091
246,Pericyte_2 x vSMCs_1,linear up quadratic down,-3.930669556619594e-06,linear_quadratic,7.749294229137658e-05,1.5947582743770212e-05,-8.642718391473828e-07,0.48778340555098815,0.057763615282206526,0.5288818076411032
247,Monocytes x damaged_CM,quadratic down,-9.734148747996205e-05,quadratic,0.00204576995470196,-4.232238586085306e-06,nan,0.4148448513790623,0.05638097549278531,0.5281904877463928
248,Lymphatic_Endo x Pericyte_2,linear down,-3.6573702448252366e-06,linear,0.00010433730247499389,-3.6573702448252362e-06,nan,0.3752013593919636,0.05622508144205318,0.5281125407210265
249,Fib_SCARA5 x vCM_4,linear down,-6.270054491757224e-05,linear,0.0014086459186802992,-6.270054491757224e-05,nan,0.37568272454400325,0.05548753023824138,0.5277437651191207
250,Arterial_Endo x CD4,linear up,4.968429958601381e-05,linear,0.00017129528256391554,4.96842995860138e-05,nan,0.37568272454400325,0.05547147146383702,0.5277357357319185
251,healthy_CM x vCM_4,linear down,-0.00027458192237794587,linear,0.007300625041945966,-0.00027458192237794587,nan,0.3775230488238844,0.05461430939147083,0.5273071546957355
252,CD8 x Pericyte_2,quadratic down,-6.096551198813819e-06,quadratic,0.00011347868779926513,-2.6506744342668773e-07,nan,0.4241938437468715,0.054024054905056795,0.5270120274525283
253,Arterial_Endo x LYVE_FOLR_Macrophages,linear up quadratic down,2.84653756709119e-05,linear_quadratic,0.0004504270416438496,0.00022770369755665347,-8.662535734162678e-06,0.601263489726152,0.053909576944433324,0.5269547884722166
254,NK_T x Venous_Endo,quadratic up,1.6225615425935183e-05,quadratic,7.84534392548181e-05,7.054615402580514e-07,nan,0.39603262710944354,0.053859287509447684,0.526929643754724
255,Arterial_Endo x vSMCs_2,linear up,1.2565112622500021e-05,linear,0.0001558333962825019,1.256511262250002e-05,nan,0.3775230488238844,0.053525789095288046,0.526762894547644
256,LYVE_FOLR_Macrophages x Venous_Endo,linear up,8.469145048644095e-05,linear,0.0010131138616064775,8.469145048644095e-05,nan,0.3775230488238844,0.05308424634258524,0.5265421231712927
257,NK_T x vSMCs_1,linear up,3.4486607270265795e-06,linear,1.8383156009726273e-06,3.448660727026579e-06,nan,0.3775230488238844,0.05258970071430835,0.5262948503571542
258,Fib_0 x damaged_CM,quadratic down,-0.00028913780016890647,quadratic,0.00802752958827125,-1.257120870299593e-05,nan,0.38006637702755114,0.05231106974611399,0.5261555348730569
259,SPP1_Macrophages x SPP1_Macrophages,quadratic up,0.00021968039984761285,quadratic,0.000516410930159936,9.551321732504906e-06,nan,0.4241938437468715,0.052127134961572175,0.526063567480786
260,Purkinje_fibers x vCM_4,linear down,-5.572122239429454e-07,linear,1.0205511502974287e-05,-5.572122239429454e-07,nan,0.3775230488238844,0.05187495715503676,0.5259374785775186
261,Fib_0 x intermediate_CM,quadratic down,-0.00038979517676575646,quadratic,0.014139729518658,-1.6947616381119846e-05,nan,0.4300904575754346,0.051755009406800445,0.5258775047034003
262,Arterial_Endo x NK_T,linear up,8.805114386701846e-06,linear,2.0415318987756308e-05,8.805114386701846e-06,nan,0.3775230488238844,0.0514764632950927,0.5257382316475463
263,Arterial_Endo x CD8,linear up,3.5206679427261124e-05,linear,5.5690364979657015e-05,3.5206679427261124e-05,nan,0.3775230488238844,0.05132615494424597,0.5256630774721229
264,Fib_3 x LYVE_PLTP_Macrophages,quadratic up,4.38033782030406e-05,quadratic,0.0006700829191071294,1.9044947044800263e-06,nan,0.4208289027489558,0.05109414770747467,0.5255470738537372
265,damaged_CM x damaged_CM,quadratic down,-0.0014357612810237193,quadratic,0.02431600376610419,-6.24244035227704e-05,nan,0.3983586701357126,0.05103175750594091,0.5255158787529705
266,Mast x vSMCs_1,quadratic up,9.16144598501716e-06,quadratic,5.459445491061306e-05,3.983237384790069e-07,nan,0.3922492893159975,0.04891947399365271,0.5244597369968262
267,CCL18_Macrophages x Fib_0,quadratic up,0.0003339447291078858,quadratic,0.0018567632981422084,1.451933604816895e-05,nan,0.3991748958817999,0.048204763367774794,0.5241023816838873
268,CD4 x Pericyte_2,quadratic down,-9.14304312286108e-06,quadratic,0.0001789353221519038,-3.9752361403743823e-07,nan,0.44950530832997393,0.04717541575363049,0.5235877078768152
269,LYVE_PLTP_Macrophages x SPP1_Macrophages,quadratic up,0.00016262439018702624,quadratic,0.00072120749954052,7.070625660305489e-06,nan,0.4241938437468715,0.04717418714235966,0.5235870935711798
270,healthy_CM x vSMCs_2,quadratic down,-3.8754934629735166e-05,quadratic,0.0012073739420078275,-1.6849971578145724e-06,nan,0.45654667606748695,0.04651042549662354,0.5232552127483118
271,LYVE_PLTP_Macrophages x intermediate_CM,quadratic down,-7.062235063299644e-05,quadratic,0.002559820402984326,-3.0705369840433228e-06,nan,0.4241938437468715,0.04540847024613337,0.5227042351230666
272,CD4 x vCM_4,linear down,-6.697761587900669e-06,linear,0.0001844174714095489,-6.697761587900669e-06,nan,0.39603262710944354,0.0451339351973411,0.5225669675986705
273,intermediate_CM x vCM_4,linear down,-0.00025412198384279017,linear,0.006273533557717708,-0.00025412198384279017,nan,0.39603262710944354,0.0449201404083025,0.5224600702041513
274,Arterial_Endo x healthy_CM,linear up quadratic down,-0.00015891050317392024,linear_quadratic,0.004550290161215328,0.000901391702217814,-4.610009588659714e-05,0.6012077463924282,0.04437520655304095,0.5221876032765204
275,Fib_3 x intermediate_CM,quadratic down,-0.00013843518796799537,quadratic,0.0046652751314321785,-6.0189212159998e-06,nan,0.4891829328044059,0.04295135917342596,0.5214756795867131
276,Adipo x vSMCs_1,quadratic up,3.022710273173471e-05,quadratic,-4.680562904421434e-05,1.314221857901509e-06,nan,0.4208289027489558,0.0427574084360971,0.5213787042180485
277,Pericyte_2 x perivascular_fibroblasts,linear down,-1.901841180364058e-06,linear,6.49116921365179e-05,-1.9018411803640582e-06,nan,0.3983586701357126,0.04249109956075059,0.5212455497803753
278,Adipo x CD4,quadratic up,2.8492988880444386e-05,quadratic,-1.0528571514089246e-05,1.238825603497582e-06,nan,0.4148448513790623,0.04150135675081612,0.5207506783754081
279,Adipo x Pericyte_1,quadratic up,1.4155859439104062e-05,quadratic,2.637981851266906e-05,6.154721495262635e-07,nan,0.45654667606748695,0.04140481858723555,0.5207024092936177
280,Fib_3 x vSMCs_1,linear up,1.0457185765564588e-05,linear,0.0002257121224140265,1.0457185765564588e-05,nan,0.40129670007299023,0.04110376076131994,0.5205518803806599
281,Capillary_Endo x Fib_SCARA5,quadratic down,-0.00012718359989994895,quadratic,0.005569055924829763,-5.529721734780389e-06,nan,0.4924535502498262,0.041050209518392555,0.5205251047591963
282,Lymphatic_Endo x Mast,linear up,1.4941956561155755e-05,linear,-1.0853037692451766e-05,1.4941956561155755e-05,nan,0.4034778867971782,0.0402067808867933,0.5201033904433967
283,Arterial_Endo x damaged_CM,linear up quadratic down,-5.541987366922037e-05,linear_quadratic,0.0014496624243221469,0.0002764442373102374,-1.4428874390411208e-05,0.5699744251334319,0.0396261880242601,0.51981309401213
284,Fib_SCARA5 x SPP1_Macrophages,quadratic up,7.388693072585506e-05,quadratic,0.0008358377610771388,3.21247524895022e-06,nan,0.41911566087841157,0.0391698234529928,0.5195849117264963
285,Adipo x CD8,quadratic up,1.914108448188957e-05,quadratic,-1.1040938583880026e-05,8.322210644299814e-07,nan,0.41911566087841157,0.03787673742898112,0.5189383687144906
286,Fib_3 x Pericyte_1,quadratic down,-3.8794202412600354e-05,quadratic,0.0016131058290773373,-1.6867044527217546e-06,nan,0.45417858235523006,0.03739461838154434,0.5186973091907722
287,Adipo x Mast,quadratic up,9.872765480064172e-06,quadratic,2.7509450082008552e-06,4.2925067304626834e-07,nan,0.4208289027489558,0.03714019880475017,0.5185700994023751
288,Endocardial_Endo x NK_T,quadratic up,6.273318253892619e-06,quadratic,2.4535337488234707e-05,2.7275296756054864e-07,nan,0.4148448513790623,0.03709583728028287,0.5185479186401414
289,Endocardial_Endo x damaged_CM,linear down,-5.960293182323225e-05,linear,0.0016565562335275914,-5.960293182323225e-05,nan,0.4148448513790623,0.03688710380772764,0.518443551903864
290,Capillary_Endo x NK,quadratic down,-1.723605254258255e-05,quadratic,0.0005074968644076411,-7.493935888079369e-07,nan,0.41911566087841157,0.036814794912893634,0.5184073974564469
291,Capillary_Endo x Fib_0,linear up,0.0002201972242689818,linear,0.007785404555633071,0.0002201972242689818,nan,0.4148448513790623,0.03673451518593873,0.5183672575929694
292,Neuronal x Neuronal,linear down quadratic up,-6.809453635750899e-06,linear_quadratic,0.00037912003886999505,-5.0229101991142484e-05,1.8878107980605035e-06,0.5997992067462712,0.0367198901079121,0.518359945053956
293,CD4 x Endocardial_Endo,linear up,3.332473030882394e-05,linear,-1.5897411183209023e-05,3.332473030882394e-05,nan,0.4148448513790623,0.035807773641129303,0.5179038868205647
294,CCL18_Macrophages x Pericyte_1,quadratic up,5.0808137553936935e-05,quadratic,0.00028187895291326143,2.209049458866823e-06,nan,0.4891829328044059,0.03436502938082797,0.5171825146904139
295,CD8 x Fib_0,linear up,0.00014714968515939687,linear,6.900137978056958e-05,0.00014714968515939687,nan,0.41911566087841157,0.03414940337846151,0.5170747016892308
296,CD4 x Fib_0,linear up,0.00020842705291632376,linear,0.00035265559506627653,0.0002084270529163237,nan,0.41911566087841157,0.03357220428964547,0.5167861021448228
297,Adipo x Fib_0,quadratic up,0.00015220136527143243,quadratic,0.00016600303663873639,6.617450663975323e-06,nan,0.4656229621119747,0.033422739134146284,0.5167113695670731
